Year,Name,Event,Round,Scores
2017,S. Kennedy,Oi Rio Pro,Round 2,"['4.67', '3.77', '0.37', '7.33', '0.70', '7.83', '2.00', '2.77']"
2017,A. Buchan,Oi Rio Pro,Round 2,"['3.33', '7.77', '4.33', '5.90', '7.17', '\xa0', '\xa0', '\xa0']"
2017,M. Pupo,Oi Rio Pro,Round 2,"['0.37', '0.20', '6.00', '6.67', '0.23', '0.83', '1.77', '0.43']"
2017,F. Morais,Oi Rio Pro,Round 2,"['4.83', '3.83', '0.67', '6.73', '5.80', '0.37', '7.67', '3.60', '\xa0', '\xa0']"
2017,J. Freestone,Oi Rio Pro,Round 2,"['1.50', '6.00', '5.57', '0.90', '5.20', '7.00', '0.43', '6.53', '1.13', '5.83']"
2017,W. Dantas,Oi Rio Pro,Round 2,"['5.67', '6.03', '8.50', '2.70', '0.43', '7.10', '2.57']"
2017,E. Lau,Oi Rio Pro,Round 2,"['3.33', '7.33', '6.17', '5.03', '7.93', '5.60', '\xa0']"
2017,A. de Souza,Oi Rio Pro,Round 3,"['7.17', '0.33', '8.50', '1.00', '0.93', '0.33', '2.50']"
2017,I. Gouveia,Oi Rio Pro,Round 3,"['6.50', '5.83', '2.17', '2.50', '1.07', '1.07', '\xa0']"
2017,W. Dantas,Oi Rio Pro,Round 3,"['6.83', '9.00', '0.43', '9.27', '6.27', '2.70', '\xa0', '\xa0']"
2017,S. Zietz,Oi Rio Pro,Round 3,"['3.00', '2.77', '7.83', '0.80', '0.60', '3.90', '0.20', '0.27']"
2017,G. Medina,Oi Rio Pro,Round 3,"['0.43', '7.50', '0.40', '6.60', '1.60', '6.80', '\xa0', '\xa0']"
2017,B. Durbidge,Oi Rio Pro,Round 3,"['5.33', '7.53', '0.50', '0.80', '2.00', '6.33', '1.30', '2.60']"
2017,J. Parkinson,Oi Rio Pro,Round 3,"['3.50', '4.50', '1.00', '5.50', '6.33', '6.93', '8.50', '0.70', '0.77', '2.70']"
2017,J. Flores,Oi Rio Pro,Round 3,"['1.50', '4.43', '1.07', '0.57', '5.57', '2.03', '5.87', '0.50', '\xa0', '\xa0']"
2017,M. Fanning,Oi Rio Pro,Round 3,"['1.00', '3.57', '5.17', '0.23', '3.93', '6.23', '7.17', '\xa0', '\xa0']"
2017,C. O'Leary,Oi Rio Pro,Round 3,"['3.00', '4.50', '4.43', '4.80', '0.60', '6.50', '1.00', '0.27', '5.40']"
2017,Y. Dora,Oi Rio Pro,Round 3,"['0.27', '2.67', '2.27', '8.33', '6.50', '7.17', '6.83']"
2017,J. Florence,Oi Rio Pro,Round 3,"['0.20', '4.33', '0.27', '5.83', '2.70', '3.67', '\xa0']"
2017,J. Smith,Oi Rio Pro,Round 3,"['5.67', '7.17', '4.43', '6.17', '7.73', '4.73', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Andre,Oi Rio Pro,Round 3,"['0.77', '0.83', '0.50', '7.07', '7.17', '1.30', '6.17', '7.10', '0.30', '0.23', '0.80']"
2017,A. Buchan,Oi Rio Pro,Round 3,"['2.33', '6.33', '0.43', '5.00', '6.83', '0.50', '4.30', '4.30', '5.83']"
2017,C. Ibelli,Oi Rio Pro,Round 3,"['3.00', '1.93', '7.07', '4.17', '2.80', '1.00', '\xa0', '\xa0', '\xa0']"
2017,M. Wilkinson,Oi Rio Pro,Round 3,"['5.83', '3.57', '3.77', '7.17', '0.37', '5.77', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Kerr,Oi Rio Pro,Round 3,"['6.83', '3.27', '4.67', '0.27', '0.80', '5.33', '3.20', '5.90', '2.60', '3.40']"
2017,K. Igarashi,Oi Rio Pro,Round 3,"['5.33', '5.00', '0.63', '1.00', '6.40', '1.77', '\xa0']"
2017,F. Toledo,Oi Rio Pro,Round 3,"['0.20 1', '2.84 2', '5.73', '0.50', '2.33', '0.20', '1.27']"
2017,J. Wilson,Oi Rio Pro,Round 3,"['8.00', '6.67', '6.17', '7.93', '4.17', '3.17', '8.23', '\xa0']"
2017,F. Morais,Oi Rio Pro,Round 3,"['6.83', '6.93', '5.90', '4.83', '9.20', '6.93', '2.77', '2.07']"
2017,O. Wright,Oi Rio Pro,Round 3,"['6.83', '8.30', '0.50', '7.77', '3.17', '8.70', '3.20']"
2017,N. Young,Oi Rio Pro,Round 3,"['7.83', '8.03', '7.07', '3.23', '7.77', '0.50', '7.27']"
2017,A. de Souza,Oi Rio Pro,Round 4,"['8.67', '7.00', '8.60', '3.00', '2.93', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,W. Dantas,Oi Rio Pro,Round 4,"['7.67', '7.33', '3.10', '2.80', '6.37', '7.77', '8.77', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,G. Medina,Oi Rio Pro,Round 4,"['1.00', '4.50', '4.27', '5.33', '2.33', '4.93', '6.77', '0.60', '7.53', '9.00', '1.00']"
2017,M. Fanning,Oi Rio Pro,Round 4,"['0.93', '6.00', '8.00', '7.90', '3.67', '9.50']"
2017,Y. Dora,Oi Rio Pro,Round 4,"['3.17', '4.17', '6.73', '6.50', '0.87', '8.40']"
2017,J. Parkinson,Oi Rio Pro,Round 4,"['5.00', '0.27', '0.37', '5.60', '5.77', '6.77']"
2017,A. Buchan,Oi Rio Pro,Round 4,"['7.00', '6.20', '6.30', '8.67', '2.37', '5.17', '5.40', '3.10']"
2017,J. Smith,Oi Rio Pro,Round 4,"['6.17', '0.50', '4.00', '7.87', '7.37', '4.17', '\xa0', '\xa0']"
2017,M. Wilkinson,Oi Rio Pro,Round 4,"['4.43', '2.67', '5.83', '2.80', '2.63', '6.83', '0.43', '2.60']"
2017,O. Wright,Oi Rio Pro,Round 4,"['6.67', '6.17', '1.00', '9.73', '2.37', '5.70', '6.17', '7.50', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,K. Igarashi,Oi Rio Pro,Round 4,"['0.27', '2.43', '6.00', '6.73', '8.00', '8.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Wilson,Oi Rio Pro,Round 4,"['0.50', '4.00', '5.57', '3.57', '5.77', '0.43', '3.63', '3.80', '7.57', '2.07', '2.63', '8.37']"
2017,J. Parkinson,Oi Rio Pro,Round 5,"['6.67', '5.83', '1.07', '6.63', '9.33']"
2017,W. Dantas,Oi Rio Pro,Round 5,"['6.83', '7.33', '0.37', '\xa0', '\xa0']"
2017,Y. Dora,Oi Rio Pro,Round 5,"['5.00', '0.77', '5.83', '7.50', '0.37', '6.70', '8.17']"
2017,G. Medina,Oi Rio Pro,Round 5,"['0.50', '6.67', '7.10', '4.97', '1.57', '7.73', '\xa0']"
2017,J. Smith,Oi Rio Pro,Round 5,"['9.03', '0.33', '6.67', '0.50', '2.87']"
2017,J. Wilson,Oi Rio Pro,Round 5,"['0.17', '3.93', '1.20', '0.93', '\xa0']"
2017,M. Wilkinson,Oi Rio Pro,Round 5,"['6.50', '7.83', '0.77', '0.30', '0.40', '0.50']"
2017,K. Igarashi,Oi Rio Pro,Round 5,"['0.43', '4.77', '0.50', '8.20', '0.97', '\xa0']"
2017,A. de Souza,Oi Rio Pro,Quarterfinals,"['8.67', '9.83', '0.23', '2.70', '\xa0', '\xa0']"
2017,J. Parkinson,Oi Rio Pro,Quarterfinals,"['7.17', '3.83', '2.93', '2.63', '1.27', '2.50']"
2017,Y. Dora,Oi Rio Pro,Quarterfinals,"['2.83', '6.17', '6.27', '0.43', '3.40', '0.50']"
2017,M. Fanning,Oi Rio Pro,Quarterfinals,"['7.17', '5.17', '0.60', '4.77', '\xa0', '\xa0']"
2017,A. Buchan,Oi Rio Pro,Quarterfinals,"['5.17', '3.00', '2.83', '8.60', '7.77', '\xa0', '\xa0']"
2017,J. Smith,Oi Rio Pro,Quarterfinals,"['1.77', '6.50', '6.60', '6.87', '5.83', '0.43', '5.57']"
2017,M. Wilkinson,Oi Rio Pro,Quarterfinals,"['8.40', '8.83', '3.90', '\xa0', '\xa0']"
2017,O. Wright,Oi Rio Pro,Quarterfinals,"['6.67', '7.77', '1.00', '4.83', '6.93']"
2017,A. de Souza,Oi Rio Pro,Semifinals,"['7.17', '1.70', '9.57', '8.40', '\xa0', '\xa0']"
2017,Y. Dora,Oi Rio Pro,Semifinals,"['2.00', '2.27', '3.60', '3.97', '8.00', '2.23']"
2017,A. Buchan,Oi Rio Pro,Semifinals,"['4.33', '1.23', '8.00', '8.97', '\xa0']"
2017,M. Wilkinson,Oi Rio Pro,Semifinals,"['6.17', '0.43', '2.27', '5.43', '2.33']"
2017,A. de Souza,Oi Rio Pro,Finals,"['7.50', '7.83', '1.00', '4.33', '9.80']"
2017,A. Buchan,Oi Rio Pro,Finals,"['4.33', '5.83', '9.20', '8.03', '\xa0']"
2017,I. Ferreira,Outerknown Fiji Pro,Round 1,"['0.93', '5.33', '1.03', '6.10', '1.10', '2.40', '0.50', '0.27']"
2017,K. Andino,Outerknown Fiji Pro,Round 1,"['0.93', '1.53', '5.90', '0.33', '5.10', '1.93', '\xa0', '\xa0']"
2017,J. Duru,Outerknown Fiji Pro,Round 1,"['1.43', '2.07', '0.67', '0.33', '1.07', '1.87', '\xa0', '\xa0']"
2017,M. Wilkinson,Outerknown Fiji Pro,Round 1,"['7.17', '2.60', '2.90', '0.83', '5.33']"
2017,J. Flores,Outerknown Fiji Pro,Round 1,"['0.90', '1.27', '6.17', '1.57', '\xa0']"
2017,E. Ewing,Outerknown Fiji Pro,Round 1,"['1.13', '0.87', '5.33', '1.57', '\xa0']"
2017,O. Wright,Outerknown Fiji Pro,Round 1,"['3.67', '4.03', '1.43', '5.50', '4.87', '8.50', '\xa0', '\xa0']"
2017,L. Fioravanti,Outerknown Fiji Pro,Round 1,"['1.00', '1.23', '0.43', '6.33', '6.17', '6.27', '5.90', '0.50']"
2017,E. Lau,Outerknown Fiji Pro,Round 1,"['0.93', '3.90', '2.00', '4.27', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,A. de Souza,Outerknown Fiji Pro,Round 1,"['3.83', '4.33', '5.00', '5.83', '2.67', '\xa0']"
2017,K. Igarashi,Outerknown Fiji Pro,Round 1,"['0.50', '6.00', '0.50', '1.43', '\xa0', '\xa0']"
2017,B. Lopes,Outerknown Fiji Pro,Round 1,"['1.40', '0.77', '1.87', '1.43', '0.30', '1.07']"
2017,J. Smith,Outerknown Fiji Pro,Round 1,"['6.33', '5.83', '4.67', '0.50', '2.47', '\xa0']"
2017,Y. Dora,Outerknown Fiji Pro,Round 1,"['0.60', '7.00', '2.43', '1.50', '0.50', '\xa0']"
2017,J. Freestone,Outerknown Fiji Pro,Round 1,"['2.33', '0.93', '2.77', '2.27', '0.80', '0.83']"
2017,J. Florence,Outerknown Fiji Pro,Round 1,"['8.17', '1.50', '6.67', '2.00', '2.67', '0.50']"
2017,T. Gukilau,Outerknown Fiji Pro,Round 1,"['8.30', '1.13', '1.87', '\xa0', '\xa0', '\xa0']"
2017,J. Kerr,Outerknown Fiji Pro,Round 1,"['5.33', '1.07', '3.00', '2.00', '2.43', '\xa0']"
2017,F. Morais,Outerknown Fiji Pro,Round 1,"['5.17', '0.77', '3.87', '1.73', '5.27', '0.57', '0.70', '\xa0', '\xa0', '\xa0']"
2017,J. Andre,Outerknown Fiji Pro,Round 1,"['2.17', '3.83', '1.40', '2.07', '1.63', '5.50', '1.60', '1.10', '2.37', '0.80']"
2017,J. Parkinson,Outerknown Fiji Pro,Round 1,"['1.60', '0.50', '0.33', '1.27', '0.23', '7.00', '0.40', '\xa0', '\xa0', '\xa0']"
2017,G. Medina,Outerknown Fiji Pro,Round 1,"['3.00', '1.70', '3.60', '1.47', '4.50', '7.50', '2.43']"
2017,N. Young,Outerknown Fiji Pro,Round 1,"['1.43', '0.80', '0.37', '0.27', '6.00', '0.90', '\xa0']"
2017,W. Dantas,Outerknown Fiji Pro,Round 1,"['2.00', '0.50', '3.63', '0.50', '0.43', '0.30', '1.77']"
2017,J. Wilson,Outerknown Fiji Pro,Round 1,"['1.33', '6.83', '0.63', '9.50', '\xa0', '\xa0', '\xa0']"
2017,C. Coffin,Outerknown Fiji Pro,Round 1,"['8.77', '3.00', '6.50', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,S. Kennedy,Outerknown Fiji Pro,Round 1,"['0.50', '0.50', '0.30', '3.73', '5.17', '1.17', '0.43']"
2017,C. O'Leary,Outerknown Fiji Pro,Round 1,"['6.83', '2.87', '4.17', '0.43', '3.47', '\xa0', '\xa0']"
2017,I. Gouveia,Outerknown Fiji Pro,Round 1,"['0.73', '3.67', '0.50', '5.60', '1.00', '1.50', '0.57']"
2017,S. Zietz,Outerknown Fiji Pro,Round 1,"['3.17', '5.17', '0.43', '0.77', '\xa0', '\xa0', '\xa0']"
2017,M. Bourez,Outerknown Fiji Pro,Round 1,"['1.27', '0.13', '4.33', '9.53', '9.17', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,M. Pupo,Outerknown Fiji Pro,Round 1,"['0.37', '1.27', '0.43', '8.73', '8.77', '6.67', '1.00', '0.50', '1.27']"
2017,A. Buchan,Outerknown Fiji Pro,Round 1,"['1.50', '0.17', '7.50', '0.43', '4.83', '1.63', '0.43', '\xa0', '\xa0']"
2017,M. Fanning,Outerknown Fiji Pro,Round 1,"['0.50', '2.27', '8.00', '4.83', '5.93', '\xa0']"
2017,B. Durbidge,Outerknown Fiji Pro,Round 1,"['1.07', '1.60', '6.50', '2.63', '0.50', '0.50']"
2017,K. Slater,Outerknown Fiji Pro,Round 1,"['0.50', '0.93', '2.20', '3.00', '1.87', '\xa0']"
2017,K. Andino,Outerknown Fiji Pro,Round 2,"['0.43', '3.67', '0.30', '0.13', '4.83', '0.37', '5.50', '8.00', '0.43', '0.43']"
2017,T. Gukilau,Outerknown Fiji Pro,Round 2,"['0.83', '0.63', '0.60', '3.33', '0.13', '0.50', '0.37', '\xa0', '\xa0', '\xa0']"
2017,J. Parkinson,Outerknown Fiji Pro,Round 2,"['0.73', '2.83', '6.33', '4.33', '4.27', '2.00']"
2017,Y. Dora,Outerknown Fiji Pro,Round 2,"['6.83', '1.50', '3.50', '\xa0', '\xa0', '\xa0']"
2017,S. Zietz,Outerknown Fiji Pro,Round 2,"['0.87', '1.70', '7.67', '9.43', '5.60', '9.00']"
2017,B. Lopes,Outerknown Fiji Pro,Round 2,"['3.33', '4.33', '4.83', '1.43', '4.70', '\xa0']"
2017,L. Fioravanti,Outerknown Fiji Pro,Round 2,"['1.50', '0.70', '8.33', '1.33', '3.93', '\xa0', '\xa0']"
2017,A. Buchan,Outerknown Fiji Pro,Round 2,"['2.67', '8.50', '1.33', '0.77', '1.73', '0.43', '3.37']"
2017,K. Slater,Outerknown Fiji Pro,Round 2,"['5.17', '7.73', '0.20', '1.87', '5.67', '0.20', '1.00', '7.80', '\xa0']"
2017,E. Ewing,Outerknown Fiji Pro,Round 2,"['0.50', '0.27', '0.30', '2.27', '2.00', '0.50', '1.30', '0.27', '6.73']"
2017,J. Duru,Outerknown Fiji Pro,Round 2,"['3.33', '0.93', '5.83', '7.17', '0.57', '0.57', '4.93', '1.37', '0.20', '0.70']"
2017,C. Coffin,Outerknown Fiji Pro,Round 2,"['0.77', '2.90', '3.30', '5.63', '4.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,W. Dantas,Outerknown Fiji Pro,Round 2,"['0.70', '0.80', '3.60', '0.73', '1.00', '8.17', '6.60', '1.27', '0.30', '1.73']"
2017,J. Andre,Outerknown Fiji Pro,Round 2,"['6.17', '6.10', '0.23', '0.37', '2.17', '0.73', '1.10', '2.40', '1.07', '0.43']"
2017,J. Flores,Outerknown Fiji Pro,Round 2,"['3.50', '1.23', '3.10', '1.00', '4.33', '8.00', '9.57', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,N. Young,Outerknown Fiji Pro,Round 2,"['0.67', '1.00', '0.97', '1.07', '2.43', '1.67', '6.00', '0.37', '5.10', '1.57', '1.40', '1.20']"
2017,S. Kennedy,Outerknown Fiji Pro,Round 2,"['1.00', '7.57', '3.17', '0.50']"
2017,E. Lau,Outerknown Fiji Pro,Round 2,"['6.83', '2.17', '2.27', '0.10']"
2017,I. Gouveia,Outerknown Fiji Pro,Round 2,"['2.33', '3.33', '0.80', '0.50', '7.93', '2.60', '7.17']"
2017,K. Igarashi,Outerknown Fiji Pro,Round 2,"['0.73', '0.50', '4.33', '2.80', '\xa0', '\xa0', '\xa0']"
2017,M. Pupo,Outerknown Fiji Pro,Round 2,"['0.30', '2.67', '2.60', '5.17', '0.27', '4.17', '4.53', '6.83', '0.73']"
2017,J. Freestone,Outerknown Fiji Pro,Round 2,"['3.50', '4.63', '4.60', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,B. Durbidge,Outerknown Fiji Pro,Round 2,"['1.57', '0.80', '4.50', '3.60', '0.37', '0.30', '5.90', '6.83', '6.27', '2.00']"
2017,J. Kerr,Outerknown Fiji Pro,Round 2,"['2.50', '5.17', '1.27', '4.13', '0.43', '4.73', '2.80', '\xa0', '\xa0', '\xa0']"
2017,I. Gouveia,Outerknown Fiji Pro,Round 3,"['8.33', '0.37', '7.33', '2.07', '3.23', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,O. Wright,Outerknown Fiji Pro,Round 3,"['1.50', '6.33', '0.93', '0.43', '5.87', '3.17', '5.87', '2.67', '0.93', '8.93']"
2017,J. Wilson,Outerknown Fiji Pro,Round 3,"['0.57', '6.17', '3.43', '5.60', '8.87', '2.83', '\xa0']"
2017,F. Morais,Outerknown Fiji Pro,Round 3,"['4.00', '0.50', '4.67', '0.80', '5.53', '0.90', '1.80']"
2017,M. Wilkinson,Outerknown Fiji Pro,Round 3,"['2.00', '7.33', '7.40', '0.50', '0.63', '3.37', '8.07', '8.77', '5.67']"
2017,M. Pupo,Outerknown Fiji Pro,Round 3,"['3.50', '2.17', '0.43', '1.60', '1.00', '0.50', '\xa0', '\xa0', '\xa0']"
2017,I. Ferreira,Outerknown Fiji Pro,Round 3,"['0.37', '7.83', '1.57', '3.27', '8.00', '4.33', '0.43', '0.50', '5.33', '0.67']"
2017,G. Medina,Outerknown Fiji Pro,Round 3,"['8.10', '0.57', '0.50', '0.53', '6.17', '0.23', '7.37', '\xa0', '\xa0', '\xa0']"
2017,M. Bourez,Outerknown Fiji Pro,Round 3,"['7.00', '0.50', '1.00', '0.30', '6.53', '1.50', '0.23', '0.30', '2.47', '3.77']"
2017,M. Fanning,Outerknown Fiji Pro,Round 3,"['5.67', '4.17', '4.77', '0.30', '1.70', '2.17', '5.53', '\xa0', '\xa0', '\xa0']"
2017,L. Fioravanti,Outerknown Fiji Pro,Round 3,"['5.67', '8.33', '7.57', '0.43', '8.50', '7.67']"
2017,J. Florence,Outerknown Fiji Pro,Round 3,"['7.00', '4.67', '6.33', '0.83', '1.23', '2.67']"
2017,J. Duru,Outerknown Fiji Pro,Round 3,"['9.20', '5.17', '6.17', '6.53', '0.37', '0.50', '8.40']"
2017,J. Smith,Outerknown Fiji Pro,Round 3,"['4.83', '0.13', '2.67', '4.83', '6.90', '\xa0', '\xa0']"
2017,C. O'Leary,Outerknown Fiji Pro,Round 3,"['1.67', '0.57', '4.00', '1.50', '4.27', '0.37', '5.17', '4.60', '5.57', '1.37']"
2017,K. Slater,Outerknown Fiji Pro,Round 3,"['3.67', '0.63', '2.93', '0.37', '6.67', '2.20', '3.53', '1.33', '0.87', '0.57']"
2017,J. Parkinson,Outerknown Fiji Pro,Round 3,"['7.50', '2.00', '0.20', '0.27', '7.77', '5.60', '7.53', '0.93', '6.37']"
2017,J. Flores,Outerknown Fiji Pro,Round 3,"['3.33', '1.77', '5.17', '0.50', '0.30', '5.13', '8.67', '0.43', '4.60']"
2017,B. Durbidge,Outerknown Fiji Pro,Round 3,"['2.43', '7.67', '3.00', '5.83', '2.00', '2.70', '0.30', '0.37', '8.43']"
2017,K. Andino,Outerknown Fiji Pro,Round 3,"['4.67', '0.77', '5.07', '0.83', '3.13', '1.07', '6.83', '0.43', '1.43']"
2017,S. Zietz,Outerknown Fiji Pro,Round 3,"['3.00', '7.33', '0.43', '0.80', '1.63', '5.60', '0.27', '5.37', '\xa0', '\xa0']"
2017,W. Dantas,Outerknown Fiji Pro,Round 3,"['5.17', '0.37', '2.17', '0.57', '4.43', '0.90', '3.67', '0.37', '7.63', '0.27']"
2017,S. Kennedy,Outerknown Fiji Pro,Round 3,"['3.33', '5.33', '8.00', '6.83', '4.73', '\xa0', '\xa0', '\xa0']"
2017,A. de Souza,Outerknown Fiji Pro,Round 3,"['2.67', '0.50', '6.17', '4.53', '2.87', '7.33', '0.13', '7.00']"
2017,M. Wilkinson,Outerknown Fiji Pro,Round 4,"['4.00', '8.67', '5.60', '2.77', '\xa0', '\xa0', '\xa0']"
2017,J. Wilson,Outerknown Fiji Pro,Round 4,"['6.00', '1.93', '4.67', '0.90', '0.33', '7.93', '4.90']"
2017,I. Gouveia,Outerknown Fiji Pro,Round 4,"['0.67', '6.43', '1.50', '3.97', '\xa0', '\xa0', '\xa0']"
2017,M. Bourez,Outerknown Fiji Pro,Round 4,"['5.83', '4.50', '3.63', '9.00', '6.73']"
2017,L. Fioravanti,Outerknown Fiji Pro,Round 4,"['6.50', '1.57', '1.00', '3.20', '4.27']"
2017,I. Ferreira,Outerknown Fiji Pro,Round 4,"['3.83', '0.57', '4.67', '0.43', '0.30']"
2017,C. O'Leary,Outerknown Fiji Pro,Round 4,"['7.33', '1.00', '2.33', '6.33', '6.00', '5.90', '\xa0']"
2017,J. Duru,Outerknown Fiji Pro,Round 4,"['5.50', '5.03', '0.50', '0.57', '1.57', '8.00', '3.43']"
2017,J. Parkinson,Outerknown Fiji Pro,Round 4,"['5.83', '5.00', '1.23', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,B. Durbidge,Outerknown Fiji Pro,Round 4,"['6.50', '1.50', '0.27', '4.60', '0.20']"
2017,S. Kennedy,Outerknown Fiji Pro,Round 4,"['2.27', '3.27', '\xa0', '\xa0', '\xa0']"
2017,S. Zietz,Outerknown Fiji Pro,Round 4,"['4.67', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Wilson,Outerknown Fiji Pro,Round 5,"['4.17', '0.70', '9.17', '1.17']"
2017,I. Ferreira,Outerknown Fiji Pro,Round 5,"['1.00', '5.67', '0.67', '1.67']"
2017,L. Fioravanti,Outerknown Fiji Pro,Round 5,"['1.83', '6.00', '2.47', '0.30', '2.67', '8.83']"
2017,I. Gouveia,Outerknown Fiji Pro,Round 5,"['4.83', '0.33', '3.00', '2.67', '6.50', '\xa0']"
2017,J. Duru,Outerknown Fiji Pro,Round 5,"['1.77', '7.00', '8.50', '8.83', '6.03', '\xa0']"
2017,S. Zietz,Outerknown Fiji Pro,Round 5,"['1.77', '5.33', '7.17', '2.20', '3.20', '0.87']"
2017,J. Parkinson,Outerknown Fiji Pro,Round 5,"['4.83', '4.83', '3.67', '5.67', '6.90', '\xa0']"
2017,S. Kennedy,Outerknown Fiji Pro,Round 5,"['1.50', '0.77', '6.33', '1.27', '6.03', '1.00']"
2017,M. Wilkinson,Outerknown Fiji Pro,Quarterfinals,"['8.33', '8.67', '8.23', '\xa0', '\xa0']"
2017,J. Wilson,Outerknown Fiji Pro,Quarterfinals,"['6.67', '5.50', '8.50', '7.80', '0.50']"
2017,M. Bourez,Outerknown Fiji Pro,Quarterfinals,"['2.00', '1.43', '8.50', '8.63', '9.17', '0.33', '\xa0', '\xa0', '\xa0']"
2017,L. Fioravanti,Outerknown Fiji Pro,Quarterfinals,"['1.13', '8.57', '1.93', '5.00', '0.10', '0.13', '1.07', '0.30', '3.77']"
2017,C. O'Leary,Outerknown Fiji Pro,Quarterfinals,"['6.33', '4.83', '0.50', '1.57', '2.87', '1.17']"
2017,J. Duru,Outerknown Fiji Pro,Quarterfinals,"['1.10', '1.50', '7.77', '2.93', '\xa0', '\xa0']"
2017,J. Parkinson,Outerknown Fiji Pro,Quarterfinals,"['6.67', '4.00', '4.83', '1.57', '6.23', '0.50', '7.00']"
2017,B. Durbidge,Outerknown Fiji Pro,Quarterfinals,"['3.17', '1.67', '1.53', '1.73', '5.33', '5.90', '2.40']"
2017,M. Wilkinson,Outerknown Fiji Pro,Semifinals,"['1.50', '2.00', '0.93', '8.33', '3.17', '1.60', '5.90']"
2017,M. Bourez,Outerknown Fiji Pro,Semifinals,"['4.83', '4.00', '6.50', '6.10', '7.50', '\xa0', '\xa0']"
2017,C. O'Leary,Outerknown Fiji Pro,Semifinals,"['1.00', '7.40', '8.00', '6.93', '\xa0']"
2017,J. Parkinson,Outerknown Fiji Pro,Semifinals,"['6.83', '0.23', '1.53', '1.27', '0.57']"
2017,M. Wilkinson,Outerknown Fiji Pro,Finals,"['4.00', '0.50', '8.57', '6.93', '1.10', '0.73', '6.13', '8.03']"
2017,C. O'Leary,Outerknown Fiji Pro,Finals,"['8.33', '6.50', '5.83', '1.07', '7.37', '7.17', '\xa0', '\xa0']"
2017,J. Parkinson,Corona Open J-Bay,Round 1,"['0.93', '6.00', '8.23', '\xa0', '\xa0']"
2017,W. Dantas,Corona Open J-Bay,Round 1,"['6.00', '7.60', '0.67', '5.00', '\xa0']"
2017,M. Pupo,Corona Open J-Bay,Round 1,"['1.50', '3.33', '7.00', '1.57', '2.70']"
2017,B. Durbidge,Corona Open J-Bay,Round 1,"['0.63', '6.17', '7.67', '3.00', '0.43', '\xa0']"
2017,O. Wright,Corona Open J-Bay,Round 1,"['1.07', '3.33', '7.83', '\xa0', '\xa0', '\xa0']"
2017,J. Kerr,Corona Open J-Bay,Round 1,"['1.87', '3.83', '1.00', '0.43', '9.00', '1.27 1']"
2017,A. de Souza,Corona Open J-Bay,Round 1,"['7.33', '2.00', '4.20', '6.50', '\xa0', '\xa0']"
2017,F. Morais,Corona Open J-Bay,Round 1,"['3.00', '0.57', '5.50', '5.77', '7.93', '5.80']"
2017,J. Andre,Corona Open J-Bay,Round 1,"['4.67', '4.57', '0.20', '5.67', '5.57', '6.90']"
2017,J. Flores,Corona Open J-Bay,Round 1,"['4.00', '0.83', '0.73', '7.83', '9.17']"
2017,M. Wilkinson,Corona Open J-Bay,Round 1,"['5.77', '1.93', '4.10', '6.50', '\xa0']"
2017,E. Ewing,Corona Open J-Bay,Round 1,"['5.33', '4.60', '0.93', '0.67', '\xa0']"
2017,C. Coffin,Corona Open J-Bay,Round 1,"['7.67', '9.37', '0.80', '\xa0', '\xa0']"
2017,J. Smith,Corona Open J-Bay,Round 1,"['2.50', '8.33', '0.93', '0.77', '6.43']"
2017,M. February,Corona Open J-Bay,Round 1,"['6.00', '6.33', '6.07', '\xa0', '\xa0']"
2017,J. Florence,Corona Open J-Bay,Round 1,"['7.50', '9.70', '9.67', '9.20', '\xa0', '\xa0']"
2017,D. Staples,Corona Open J-Bay,Round 1,"['6.67', '1.00', '7.90', '8.13', '\xa0', '\xa0']"
2017,I. Gouveia,Corona Open J-Bay,Round 1,"['5.50', '3.33', '0.20', '2.60', '2.60', '7.57']"
2017,I. Ferreira,Corona Open J-Bay,Round 1,"['8.00', '6.33', '7.27', '1.00']"
2017,L. Fioravanti,Corona Open J-Bay,Round 1,"['5.17', '6.07', '\xa0', '\xa0']"
2017,K. Andino,Corona Open J-Bay,Round 1,"['3.33', '4.50', '2.77', '\xa0']"
2017,K. Slater,Corona Open J-Bay,Round 1,"['9.10', '7.00', '1.00', '0.70', '7.17']"
2017,J. Wilson,Corona Open J-Bay,Round 1,"['0.50', '7.17', '0.57', '2.00', '8.67']"
2017,K. Igarashi,Corona Open J-Bay,Round 1,"['3.67', '5.10', '0.37', '\xa0', '\xa0']"
